#{"t_start": 1770500331.618574, "env_id": "None"}
r,l,t
18.013542,1000,4642.034761
179.45624,1000,4662.928923
285.4137,1000,4662.928976
218.32321,1000,4662.928993
479.28564,1000,4662.929005
10.390516,1000,4682.834698
290.6766,1000,4682.83477
282.8949,1000,4682.834786
-23.75328,1000,4682.834799
262.67096,1000,4703.431956
18.056671,1000,4703.431998
525.00226,1000,4703.432014
459.84198,1000,4703.432027
273.58,1000,4723.685734
294.83002,1000,4723.685908
351.25833,1000,4723.685962
111.037735,1000,4723.685993
419.34976,1000,4744.306995
338.30872,1000,4744.307046
103.449455,1000,4744.307062
416.33487,1000,4744.307075
44.33123,1000,4766.176044
129.16531,1000,4766.176103
372.30765,1000,4766.176121
290.76566,1000,4766.176134
453.68713,1000,4786.514504
214.10126,1000,4786.514548
236.53397,1000,4786.514565
199.62082,1000,4786.514577
45.270943,1000,4807.953756
99.23499,1000,4807.953802
-4.6045184,1000,4807.953819
112.01552,1000,4807.953831
32.204796,1000,4828.126636
173.49973,1000,4828.126684
70.14023,1000,4828.1267
296.60806,1000,4828.126713
-34.316284,513,4837.555775
331.03415,1000,4849.500289
236.66205,1000,4849.500334
403.78265,1000,4849.50035
91.42056,1000,4860.124344
454.17477,1000,4872.264644
255.7038,1000,4872.264696
157.42096,1000,4872.264713
307.0132,1000,4881.367842
441.66232,1000,4892.069082
59.23572,1000,4892.069135
210.45255,1000,4892.069152
373.49313,1000,4901.387004
254.47302,1000,4912.176767
267.94794,1000,4912.176815
30.138376,1000,4912.176832
325.67337,1000,4922.29264
170.17049,1000,4933.989529
-29.824278,1000,4933.98958
-5.9230337,1000,4933.989597
389.43143,1000,4942.877931
295.18427,1000,4953.743106
-13.042888,1000,4953.743153
432.04764,1000,4953.743171
231.26888,1000,4963.073338
-3.7793176,1000,4973.700996
239.99557,1000,4973.701043
255.26083,1000,4973.701059
129.16415,1000,4983.532447
157.9514,1000,4995.423755
301.54016,1000,4995.42381
75.257324,1000,4995.423828
280.3873,1000,5004.659621
411.94077,1000,5015.45193
181.87442,1000,5015.451989
205.46149,1000,5015.452006
146.37213,1000,5032.594984
76.46945,1000,5032.595038
29.451096,1000,5032.595056
543.1189,1000,5032.595096
10.295071,1000,5051.463391
125.3919,1000,5051.463445
260.13733,1000,5051.463462
-9.656857,1000,5051.463475
423.48584,1000,5074.776817
127.42255,1000,5074.77686
586.57666,1000,5074.776877
292.22247,1000,5074.776889
334.33984,1000,5095.303575
237.61609,1000,5095.303621
231.07648,1000,5095.303638
307.01334,1000,5095.30365
399.99597,1000,5115.476979
480.52243,1000,5115.477042
204.07053,1000,5115.47706
197.29251,1000,5115.477072
247.68826,1000,5137.420009
442.85428,1000,5137.42005
427.27045,1000,5137.420067
214.93082,1000,5137.420079
413.00912,1000,5157.426801
10.000916,1000,5157.426845
159.2548,1000,5157.426861
369.69214,1000,5157.426873
323.90866,1000,5175.207797
244.82281,1000,5175.20785
616.4227,1000,5175.207866
201.69,1000,5175.20788
234.59958,1000,5197.060852
237.83469,1000,5197.060894
170.76463,1000,5197.06091
220.81471,1000,5197.060923
570.1733,1000,5217.176279
314.8895,1000,5217.176373
819.4215,1000,5217.176395
266.77762,1000,5217.176409
396.29135,1000,5237.695759
515.6574,1000,5237.695818
168.366,1000,5237.695836
205.44977,1000,5237.695848
741.3377,1000,5259.483933
241.68784,1000,5259.483986
44.87764,1000,5259.484003
692.1688,1000,5259.484016
13.843414,386,5268.967148
188.53462,1000,5279.582077
80.21184,1000,5279.582124
254.60562,1000,5279.58214
273.12994,1000,5288.702462
280.05777,1000,5299.476852
175.22467,1000,5299.476925
418.89584,1000,5299.476954
28.028954,1000,5308.691143
394.57983,1000,5320.917761
435.05026,1000,5320.917821
444.4791,1000,5320.917837
196.02371,1000,5331.91983
318.9146,1000,5342.672265
282.1385,1000,5342.672314
280.94806,1000,5342.67233
375.1504,1000,5351.863091
340.67422,1000,5362.653871
537.927,1000,5362.653913
572.54425,1000,5362.653928
433.9772,1000,5371.597772
1.8876216,1000,5383.77792
340.42838,1000,5383.777969
417.98145,1000,5383.777986
319.6714,1000,5393.917328
573.98126,1000,5404.898049
290.2396,1000,5404.898099
175.53679,1000,5404.898115
346.87,1000,5414.344719
437.62918,1000,5424.77413
154.54048,1000,5424.774177
175.85703,1000,5424.774194
31.34469,1000,5433.715328
436.58005,1000,5445.600362
209.20566,1000,5445.600415
239.92926,1000,5445.600432
271.31927,1000,5455.630866
572.6706,1000,5466.229078
-34.640285,1000,5466.229125
306.93582,1000,5466.229142
353.52676,1000,5475.252059
235.9408,991,5485.750785
419.08093,1000,5485.93301
271.23242,1000,5485.933049
212.68855,1000,5495.160866
297.9884,1000,5507.003562
48.789833,1000,5507.204646
305.0612,1000,5507.204694
442.74585,1000,5517.348827
525.0131,1000,5527.963132
424.1587,1000,5528.152615
29.965239,1000,5528.152665
412.818,1000,5534.936828
463.376,1000,5547.77246
251.3469,1000,5547.956065
488.23077,1000,5547.956108
337.26068,1000,5554.8166
572.3542,1000,5568.257491
517.6451,1000,5568.463546
283.5076,1000,5568.46359
471.42514,1000,5587.061048
136.2965,1000,5587.061091
188.51996,1000,5587.061108
141.48094,1000,5587.061121
7.0961914,500,5595.937009
-5.4870677,1000,5604.823096
350.90482,1000,5604.82314
149.9949,1000,5604.823156
564.09265,1000,5617.632831
483.0676,1000,5626.447144
555.33936,1000,5626.447196
272.3364,1000,5626.447212
348.48105,1000,5637.725551
308.35596,1000,5646.425885
262.0022,1000,5646.425938
180.70189,1000,5646.425956
350.84265,1000,5655.466967
325.5279,1000,5667.314387
267.03677,1000,5667.318626
295.82874,1000,5667.31868
580.1357,1000,5677.709862
271.8276,1000,5688.857971
68.96497,1000,5688.858015
313.27936,1000,5688.858031
88.886765,1000,5697.456794
125.45465,1000,5708.434203
223.42755,1000,5708.434247
492.5878,1000,5708.434264
178.907,1000,5716.96625
241.37463,1000,5727.957628
340.61215,1000,5727.957685
294.82904,1000,5727.957703
197.57367,1000,5738.067815
57.14332,1000,5749.388827
81.49596,1000,5749.388868
252.34445,1000,5749.388884
-40.64126,397,5756.324315
810.04224,1000,5758.149927
19.851315,1000,5769.530379
387.71548,1000,5769.530425
573.0065,1000,5776.39041
41.845306,1000,5778.207314
372.12875,1000,5789.425501
515.38916,1000,5789.425544
259.8684,1000,5797.657745
338.93903,1000,5800.109532
531.5792,1000,5811.168921
736.6037,1000,5811.168962
157.8566,1000,5817.40188
307.26834,1000,5819.054948
-50.330887,1000,5829.654476
542.345,1000,5829.65452
597.32837,1000,5835.7742
204.50638,1000,5837.405244
377.1216,1000,5847.61778
7.9373918,1000,5847.61782
530.60254,1000,5854.811183
210.34045,1000,5856.871942
291.15527,1000,5867.842718
228.71518,1000,5867.842758
244.82285,1000,5874.012464
15.626076,1000,5875.637032
447.2933,1000,5886.018844
66.66629,1000,5886.018894
759.7196,1000,5892.569244
69.23021,1000,5894.201219
310.52527,1000,5904.72112
331.36792,1000,5904.72116
405.65588,1000,5910.99982
184.27591,1000,5912.719075
640.1301,1000,5923.376241
211.68378,1000,5923.376287
403.54227,1000,5929.674699
213.98846,1000,5931.317367
823.36304,1000,5941.449997
294.6459,1000,5941.450042
593.73737,1000,5948.434553
-20.63444,1000,5950.359311
846.43005,1000,5961.0226
276.75543,1000,5961.022643
804.94464,1000,5967.245252
579.9973,1000,5968.863697
12.853683,1000,5979.881275
23.18958,1000,5979.881322
240.5751,1000,5986.164067
-9.090228,1000,5987.833176
499.99512,1000,5998.031544
335.08344,1000,5998.031599
327.44595,1000,6004.306639
279.9958,1000,6006.228815
207.1383,1000,6016.757443
857.3039,1000,6016.757487
607.64105,1000,6023.105478
178.92677,1000,6024.708825
265.51263,1000,6034.80695
241.8135,1000,6034.806999
274.99567,1000,6041.778696
272.08844,1000,6043.641449
432.19852,1000,6055.305769
145.02817,1000,6055.305808
335.63864,1000,6061.688196
195.87564,1000,6063.463492
305.65527,1000,6072.602669
363.0188,1000,6072.60271
308.9669,1000,6081.226742
426.1273,1000,6082.850732
-19.860178,1000,6090.893566
677.782,1000,6090.893606
227.69812,1000,6107.116297
174.50478,1000,6107.116343
-0.2762443,1000,6107.11636
219.72311,1000,6107.116373
15.472305,538,6115.225379
379.7,1000,6122.07813
205.25824,1000,6122.07817
192.41357,1000,6122.078187
11.843113,1000,6133.720803
282.05548,1000,6141.097032
497.9448,1000,6141.097074
364.878,1000,6141.097091
232.21014,1000,6152.069352
165.43066,1000,6160.348886
77.851456,1000,6160.348927
213.78836,1000,6160.348943
521.6281,1000,6171.029395
187.97,1000,6178.198721
239.34497,1000,6178.19877
22.38922,1000,6178.198786
250.38873,1000,6188.753483
401.8148,1000,6197.075738
-34.93126,1000,6197.075783
35.136528,1000,6197.075799
260.46057,1000,6208.372539
301.48236,1000,6215.880131
264.86038,1000,6215.880183
196.52548,1000,6215.8802
256.43106,1000,6226.950962
-31.007912,395,6233.122877
419.07965,1000,6234.165319
296.71948,1000,6234.165356
50.60367,1000,6234.165387
341.27988,1000,6251.315868
566.67566,1000,6252.394836
225.25504,1000,6252.39488
548.74066,1000,6252.394896
169.83972,1000,6269.414857
460.25565,1000,6270.490391
245.31891,1000,6270.490438
882.4029,1000,6270.490493
533.9057,1000,6288.178506
596.43616,1000,6289.40144
372.21768,1000,6289.401481
298.59695,1000,6289.401498
49.306526,1000,6307.965999
15.756662,1000,6309.096991
282.2478,1000,6309.097034
262.06418,1000,6309.097049
247.2175,1000,6325.91642
572.4764,1000,6326.955963
349.27103,1000,6326.956006
269.8582,1000,6326.956022
300.61612,1000,6345.142761
280.94803,1000,6346.347779
147.22757,1000,6346.347817
289.43417,1000,6346.347833
189.11084,1000,6364.362761
60.378624,1000,6365.649039
401.57266,1000,6365.6491
241.81348,1000,6365.649122
299.2347,1000,6383.018436
270.23746,1000,6384.083117
75.37208,1000,6384.083157
340.39322,1000,6384.083172
200.60873,1000,6401.711681
187.66653,1000,6402.77812
178.38335,1000,6402.778167
421.1676,1000,6402.778186
296.0348,1000,6419.704307
279.19028,1000,6420.769948
620.7828,1000,6420.769991
377.1892,1000,6420.770007
215.24985,1000,6437.76671
345.25027,1000,6438.881804
277.77267,1000,6438.881847
185.70949,1000,6438.881862
411.397,1000,6456.880193
357.23267,1000,6458.139969
311.56006,1000,6458.140018
209.67264,1000,6458.140034
277.4145,1000,6475.291991
222.91187,1000,6476.387125
854.20776,1000,6476.387165
623.7845,1000,6476.387181
101.31774,1000,6494.225247
260.22574,1000,6495.455804
287.6769,1000,6495.455845
286.6623,1000,6495.455861
361.98416,1000,6513.554065
197.5451,1000,6514.648745
265.18317,1000,6514.648789
273.66074,1000,6514.648805
308.02188,1000,6532.182885
312.15778,1000,6533.291762
369.74615,1000,6533.291801
239.92953,1000,6533.291817
37.134705,302,6537.982972
901.10516,989,6550.896903
176.44583,1000,6552.12448
298.72952,1000,6552.124527
200.99829,1000,6556.875501
662.2466,1000,6568.770047
301.5103,1000,6570.009154
688.9652,1000,6570.009195
70.83441,1000,6574.809378
224.13318,1000,6586.541288
244.82257,1000,6587.809083
424.15872,1000,6587.809123
199.29083,1000,6604.009134
148.33942,1000,6604.009176
569.7845,1000,6604.009192
-27.335308,1000,6604.009205
-38.848656,1000,6620.520744
127.687515,1000,6620.520792
35.923683,1000,6620.520809
265.76727,1000,6620.520821
35.889885,1000,6640.325962
90.47511,1000,6640.326005
250.54865,1000,6640.326022
41.415543,1000,6640.326035
332.3488,1000,6659.792126
372.024,1000,6659.792169
25.413815,1000,6659.792186
-49.152287,1000,6659.792198
330.91696,1000,6678.488045
212.09892,1000,6678.488087
467.37222,1000,6678.488104
98.080795,1000,6678.488117
603.7049,1000,6697.11152
69.381935,1000,6697.111562
392.9042,1000,6697.111579
22.450165,1000,6697.111592
361.27448,1000,6715.064946
206.44687,1000,6715.064996
153.81781,1000,6715.065013
210.3399,1000,6715.065051
-4.0032043,336,6720.386357
279.62503,1000,6734.342669
378.4129,1000,6734.342722
297.63303,1000,6734.34274
168.5137,1000,6740.781104
225.17023,1000,6753.623286
43.837044,1000,6753.623332
229.78275,1000,6753.623348
238.81134,1000,6758.72077
276.30185,1000,6771.469865
237.9263,1000,6771.46991
686.44086,1000,6771.469926
183.2118,1000,6776.598082
64.65887,1000,6789.21539
196.40262,1000,6789.215439
228.61685,1000,6789.215455
710.52686,1000,6794.369167
330.41684,1000,6807.014369
58.088608,1000,6807.014409
143.58496,1000,6807.014425
250.33542,1000,6812.201051
674.19495,1000,6825.007539
473.0359,1000,6825.007588
427.3277,1000,6825.007605
222.45917,1000,6831.765652
16.839546,1000,6844.908476
50.001396,1000,6844.908523
288.27414,1000,6844.90854
878.8839,1000,6850.871375
130.53403,1000,6863.916809
190.73022,1000,6863.916849
428.2974,1000,6863.916865
58.940666,1000,6869.144146
37.18551,1000,6882.297552
321.63733,1000,6882.297596
896.40155,1000,6882.297612
233.32922,1000,6887.929984
145.60915,1000,6902.2727
360.26117,1000,6902.272746
196.41226,1000,6902.272763
240.90527,1000,6908.204275
48.937263,1000,6920.700463
143.58499,1000,6920.700504
794.7393,1000,6920.70052
166.26758,1000,6925.982498
322.53397,1000,6937.536063
229.85638,1000,6937.536108
549.3112,1000,6937.536125
246.99876,1000,6945.399002
471.42505,1000,6956.505408
327.58145,1000,6956.50545
270.48984,1000,6956.505467
213.91129,1000,6964.078204
260.4189,1000,6975.155183
219.99539,1000,6975.155251
184.0535,1000,6975.155283
156.57632,1000,6982.839695
326.7864,1000,6994.713437
345.159,1000,6994.713488
349.3204,1000,6994.713506
171.07968,1000,7002.861209
171.33656,1000,7013.05645
226.15967,1000,7013.056491
46.628784,1000,7013.056507
272.6888,1000,7020.541037
21.213318,1000,7031.491805
133.33348,1000,7031.491843
336.5627,1000,7031.49186
26.395292,1000,7039.254039
198.69702,1000,7049.417907
253.3518,1000,7049.417958
52.318657,1000,7049.417976
99.997215,1000,7057.301563
43.886284,1000,7067.745609
170.67157,1000,7067.745656
51.516,1000,7067.745671
11.112043,1000,7075.354918
58.416138,1000,7087.142123
377.811,1000,7087.142177
236.33171,1000,7087.142195
29.49776,1000,7102.339834
362.72797,1000,7102.339875
54.412247,1000,7102.33989
40.795616,1000,7102.339902
558.8333,1000,7118.151982
18.468033,1000,7118.152028
357.7881,1000,7118.152045
225.65295,1000,7118.152057
167.51158,1000,7137.527012
92.59229,1000,7137.527053
6.797009,1000,7137.527069
194.32178,1000,7137.527081
493.5431,1000,7156.688781
546.67377,1000,7156.688822
242.7623,1000,7156.688838
50.53843,1000,7156.688851
321.76456,1000,7174.387767
233.32867,1000,7174.38781
268.2403,1000,7174.387825
414.07925,1000,7174.387837
2.2836456,514,7185.547076
35.459526,1000,7193.061157
20.402504,1000,7193.061197
247.48807,1000,7193.061213
247.68793,1000,7203.365647
13.822201,1000,7211.688897
195.02614,1000,7211.688939
111.89241,1000,7211.688956
230.87784,1000,7221.928379
-60.61994,770,7226.006675
300.65903,1000,7229.859262
364.40186,1000,7229.859303
293.438,1000,7241.408887
393.32938,1000,7245.348363
41.792366,1000,7248.910347
271.42404,1000,7248.910386
613.77936,1000,7259.238339
5.2640514,1000,7263.241756
363.4097,1000,7267.149783
420.26678,1000,7267.149832
38.791367,1000,7278.621201
73.07628,1000,7282.583558
581.97565,1000,7286.237109
76.118675,1000,7286.237151
205.65634,1000,7296.897706
539.1079,1000,7301.098223
305.4011,1000,7304.731951
242.95538,1000,7304.732002
408.35648,1000,7314.940874
159.15036,1000,7318.886202
329.5486,1000,7322.702676
325.08203,1000,7322.702719
210.34456,1000,7334.004345
622.5648,1000,7338.099283
476.26917,1000,7341.671184
236.69537,1000,7341.671233
77.60487,1000,7351.854142
632.315,1000,7356.293891
418.26816,1000,7360.357912
192.51224,1000,7360.357956
409.31192,1000,7368.610127
401.82785,1000,7375.319988
886.54333,1000,7379.163596
71.64133,1000,7379.163643
855.4835,1000,7388.35485
11.111842,1000,7394.898026
370.3936,1000,7398.585562
20.301847,1000,7398.585602
10.282028,423,7405.204024
450.67175,1000,7406.661256
16.505907,1000,7412.977977
626.2746,1000,7417.175186
834.857,1000,7424.551131
240.42105,1000,7426.016938
10.750113,1000,7432.308816
234.40063,1000,7435.885231
25.462467,1000,7442.38203
566.677,1000,7443.820849
727.1273,1000,7450.548953
214.68057,1000,7454.107935
332.62003,1000,7460.685479
285.71,1000,7462.186507
696.0563,1000,7468.781313
517.64233,1000,7472.451744
343.03317,1000,7479.143406
381.05548,1000,7480.563538
198.73718,1000,7486.836615
218.01614,1000,7490.433436
266.14966,1000,7497.064689
93.03577,1000,7498.542335
646.18616,1000,7504.993669
522.78253,1000,7509.145065
263.93,1000,7516.183382
316.12415,1000,7517.80593
-29.29265,1000,7524.540877
96.360985,1000,7528.128067
251.91656,1000,7534.711545
93.17947,1000,7536.230777
228.0712,1000,7542.935608
436.39365,1000,7546.505984
401.76187,1000,7553.324934
182.95337,1000,7554.79821
527.90283,1000,7561.244846
339.71225,1000,7565.122226
379.5492,1000,7572.125357
559.02704,1000,7573.520585
277.9215,1000,7577.493018
66.10146,1000,7583.264731
374.02206,1000,7598.965628
206.6619,1000,7598.965729
238.0231,1000,7598.965755
183.28166,1000,7598.965773
376.63046,1000,7614.669261
483.633,1000,7614.669318
295.4212,1000,7614.669334
247.12936,1000,7614.669346
195.67633,1000,7635.133521
445.09305,1000,7635.13358
291.04007,1000,7635.133596
180.52345,1000,7635.133608
35.5325,1000,7652.67316
868.75684,1000,7652.673201
525.91266,1000,7652.673217
795.11316,1000,7652.673229
278.5443,1000,7672.125575
182.46292,1000,7672.125622
196.29471,1000,7672.125638
817.53033,1000,7672.125651
60.77186,1000,7690.354501
291.29947,1000,7690.354546
235.47952,1000,7690.354562
65.01637,1000,7690.354575
178.84154,1000,7708.104012
253.32892,1000,7708.104052
199.68942,1000,7708.104069
298.6443,1000,7708.104081
293.0988,1000,7725.766206
708.284,1000,7725.766248
423.6546,1000,7725.766264
216.66202,1000,7725.766282
272.47873,1000,7743.415117
220.63013,1000,7743.415167
149.02242,1000,7743.415184
483.01733,1000,7743.415197
288.10748,1000,7762.389033
641.1829,1000,7762.389079
733.3389,1000,7762.389095
242.00266,1000,7762.389107
532.7937,1000,7778.783146
347.3644,1000,7778.783193
349.32016,1000,7778.783211
298.51938,1000,7778.783223
306.34518,1000,7796.98893
378.25702,1000,7796.988973
437.5891,1000,7796.98899
379.398,1000,7796.989002
132.78532,1000,7815.572295
45.11167,1000,7815.572346
276.91873,1000,7815.572363
667.55493,1000,7815.572376
293.8316,1000,7834.905738
241.17245,1000,7834.90579
333.65552,1000,7834.905807
346.09326,1000,7834.90582
251.44485,1000,7855.142621
36.202103,1000,7855.142661
6.7962523,1000,7855.142678
283.7598,1000,7855.14269
878.0295,1000,7874.905685
766.2241,1000,7874.905729
226.31107,1000,7874.905745
258.5481,1000,7874.905757
831.7437,1000,7892.76341
853.49225,1000,7892.763454
331.09036,1000,7892.763471
71.140495,1000,7892.763484
254.3823,1000,7911.584422
109.29912,1000,7911.58448
327.74142,1000,7911.584505
77.3576,1000,7911.584518
658.9655,1000,7931.13626
499.9956,1000,7931.136304
241.37454,1000,7931.136322
280.43042,1000,7931.136335
280.13232,1000,7949.769135
240.81964,1000,7949.769184
54.640396,1000,7949.769201
559.1866,1000,7949.769213
391.57785,1000,7968.883011
294.55328,1000,7968.883052
180.25569,1000,7968.883068
252.34448,1000,7968.88308
261.0057,1000,7987.157866
34.54669,1000,7987.157915
376.01074,1000,7987.157931
138.09021,1000,7987.157944
115.014114,1000,8005.839965
7.914557,1000,8005.840014
256.43463,1000,8005.840031
493.74576,1000,8005.840044
154.71196,1000,8024.796098
375.8808,1000,8024.796144
266.87885,1000,8024.796161
181.64095,1000,8024.796173
374.10022,1000,8043.330531
453.02542,1000,8043.330572
35.5946,1000,8043.330588
409.19983,1000,8043.330601
359.5582,1000,8062.825828
216.9885,1000,8062.825869
492.59906,1000,8062.825886
247.98485,1000,8062.825898
121.893845,1000,8081.644625
549.82336,1000,8081.644666
473.03137,1000,8081.644682
211.0326,1000,8081.644695
267.81113,1000,8097.964568
-69.17767,1000,8097.964613
333.23044,1000,8097.964629
266.0967,1000,8097.964642
353.0707,1000,8114.362354
155.51588,1000,8114.362409
279.9231,1000,8114.362427
322.94644,1000,8114.36244
530.22784,1000,8133.319594
191.2235,1000,8133.319642
866.2995,1000,8133.319659
380.6978,1000,8133.319671
450.72073,1000,8153.175145
399.99545,1000,8153.175187
505.73544,1000,8153.175203
366.42642,1000,8153.175215
356.59915,1000,8172.066101
422.4328,1000,8172.066141
362.0205,1000,8172.066158
553.5829,1000,8172.06617
559.18823,1000,8190.260278
413.69394,1000,8190.260319
268.41672,1000,8190.260335
145.21846,1000,8190.260348
434.00937,1000,8209.359353
327.5605,1000,8209.359401
545.623,1000,8209.359419
276.70773,1000,8209.359431
368.30548,1000,8228.05563
547.43945,1000,8228.055692
532.7387,1000,8228.05571
601.06757,1000,8228.055723
598.962,1000,8247.214707
252.93692,1000,8247.214758
25.39245,1000,8247.214775
168.37791,1000,8247.214787
-47.916405,1000,8266.74593
130.76425,1000,8266.745971
313.8959,1000,8266.745987
299.30148,1000,8266.746
173.96805,1000,8285.012004
211.18552,1000,8285.012088
567.8914,1000,8285.01211
39.099083,1000,8285.012124
121.01051,1000,8305.998468
852.73395,1000,8305.998557
283.11337,1000,8305.998576
97.62634,1000,8305.998589
441.2498,1000,8324.4302
259.99597,1000,8324.430243
222.87918,1000,8324.430259
258.69193,1000,8324.430272
226.01408,1000,8342.423396
401.63574,1000,8342.423454
682.14575,1000,8342.42347
226.45634,1000,8342.423482
390.63278,1000,8360.799818
359.27863,1000,8360.799863
270.74377,1000,8360.79988
342.50467,1000,8360.799893
600.3659,1000,8378.382299
342.00165,1000,8378.382339
378.56833,1000,8378.382354
-44.4442,1000,8378.382367
75.49628,1000,8396.64874
545.61115,1000,8396.648799
227.5817,1000,8396.648815
43.33455,1000,8396.648827
812.0942,1000,8415.744943
256.11093,1000,8415.744982
247.30118,1000,8415.744999
565.5263,1000,8415.745011
244.32152,1000,8434.624186
201.58275,1000,8434.624238
81.48018,1000,8434.624255
238.55295,1000,8434.624268
252.72284,1000,8454.304548
264.25708,1000,8454.30459
185.20941,1000,8454.304606
227.97055,1000,8454.304619
55.340576,1000,8475.571147
268.99884,1000,8475.571202
326.87283,1000,8475.571218
68.02243,1000,8475.571231
622.2261,1000,8493.706139
372.2181,1000,8493.706187
379.49112,1000,8493.706205
83.09706,1000,8493.706217
299.23486,1000,8512.426238
585.4076,1000,8512.426282
192.41399,1000,8512.426299
424.1586,1000,8512.426311
82.50791,1000,8530.523504
423.50607,1000,8530.523556
204.49368,1000,8530.523572
468.44843,1000,8530.523585
272.47955,1000,8548.62061
357.44284,1000,8548.620651
369.22626,1000,8548.620667
296.09973,1000,8548.62068
182.27737,1000,8568.618949
418.37854,1000,8568.618991
232.15067,1000,8568.619007
561.3477,1000,8568.619019
366.25397,1000,8587.68111
308.35614,1000,8587.681152
242.9443,1000,8587.681168
375.83148,1000,8587.68118
202.91486,1000,8602.643584
116.21211,1000,8602.643628
68.711205,1000,8602.643644
86.5653,1000,8602.643656
49.838196,1000,8620.383899
257.61157,1000,8620.383949
248.1434,1000,8620.383965
268.23877,1000,8620.383978
455.96683,1000,8639.840044
714.8226,1000,8639.840086
584.21246,1000,8639.840102
156.3127,1000,8639.840115
500.69034,1000,8657.130131
637.2531,1000,8657.130172
315.76547,1000,8657.130188
282.3481,1000,8657.1302
821.7708,1000,8675.527889
784.7656,1000,8675.527932
155.2411,1000,8675.527948
-77.198074,1000,8675.527961
915.30853,847,8691.102826
357.0262,1000,8693.555235
396.42474,1000,8693.555273
562.3815,1000,8693.55529
53.846786,1000,8710.047126
29.578741,1000,8712.453377
105.22141,1000,8712.453416
263.95255,1000,8712.453432
311.38773,1000,8728.070427
302.0936,1000,8730.63795
239.15625,1000,8730.63799
772.6602,1000,8730.638006
294.26,1000,8748.323096
379.16263,1000,8751.22879
127.7212,1000,8751.228828
-83.92212,1000,8751.228844
345.98804,1000,8767.929871
295.4948,1000,8770.70437
197.19794,1000,8770.704415
180.81729,1000,8770.704431
199.62097,1000,8786.437353
227.03903,1000,8789.236964
356.5878,1000,8789.237012
322.9339,1000,8789.237029
583.01605,1000,8805.542487
610.0401,1000,8807.983719
258.15173,1000,8807.98376
221.52936,1000,8807.983776
219.35022,1000,8823.155897
22.258251,1000,8825.637551
290.72433,1000,8825.637592
707.9811,1000,8825.637608
62.603012,1000,8842.155233
281.5345,1000,8845.056542
324.0233,1000,8845.056584
359.9255,1000,8845.056599
383.8659,1000,8861.986471
271.12958,1000,8864.533054
255.9277,1000,8864.533092
158.98773,1000,8864.533108
503.90445,1000,8880.316671
95.80188,1000,8882.754742
308.80014,1000,8882.7548
287.53867,1000,8882.754833
60.96025,1000,8900.195892
239.80142,1000,8902.636298
315.0278,1000,8902.636339
551.0093,1000,8902.636355
240.49661,1000,8918.702223
263.63196,1000,8921.139817
886.4505,1000,8921.139864
322.04828,1000,8921.13988
365.03125,1000,8937.686613
263.94095,1000,8940.504486
270.74365,1000,8940.504529
421.73444,1000,8940.504545
364.02472,1000,8957.323279
235.52155,1000,8959.724213
287.75055,1000,8959.724254
525.85583,1000,8959.724271
348.90024,1000,8975.356328
411.7008,1000,8977.877513
72.53654,1000,8977.877571
196.41226,1000,8977.877587
389.9287,1000,8994.053008
32.687424,1000,8996.676666
36.09604,1000,8996.676713
417.85342,1000,8996.676742
366.43884,1000,9013.547477
599.3121,1000,9016.090908
195.0263,1000,9016.090946
183.1493,1000,9016.090962
384.0727,1000,9032.250103
95.266396,1000,9034.937297
425.17578,1000,9034.937335
147.4188,1000,9034.937352
371.25946,1000,9051.89124
451.01617,1000,9054.367308
351.95242,1000,9054.367347
385.3371,1000,9054.367363
28.206379,1000,9070.149419
352.202,1000,9072.67858
63.636154,1000,9072.67862
356.5177,1000,9072.678636
311.21002,1000,9089.523125
-50.70398,1000,9092.087486
117.76154,1000,9092.087527
245.19104,1000,9092.087543
374.44742,1000,9107.402239
204.04944,1000,9107.402287
282.71127,1000,9107.402303
280.36383,1000,9107.402316
529.3794,1000,9122.897526
257.65924,1000,9122.897577
208.72116,1000,9122.897597
223.8388,1000,9122.89761
143.98741,1000,9142.969657
113.61838,1000,9142.969699
255.92728,1000,9142.969715
401.97168,1000,9142.969728
64.70556,1000,9161.476369
633.82446,1000,9161.476411
352.00818,1000,9161.476427
406.84467,1000,9161.476439
180.25018,1000,9179.519794
344.87695,1000,9179.519835
297.9883,1000,9179.519852
468.62598,1000,9179.519864
479.2904,1000,9199.666835
405.22128,1000,9199.666878
595.65594,1000,9199.666894
224.58563,1000,9199.666907
321.86984,1000,9218.300735
231.09866,1000,9218.300777
602.20233,1000,9218.300793
264.54352,1000,9218.300806
498.65732,1000,9236.981618
415.56613,1000,9236.981667
464.45596,1000,9236.981684
603.3441,1000,9236.98171
357.33295,1000,9255.74669
382.24448,1000,9255.746731
223.73602,1000,9255.746748
208.19214,1000,9255.746761
283.8334,1000,9273.445199
150.93149,1000,9273.445244
217.33832,1000,9273.44526
319.79047,1000,9273.445272
75.99883,1000,9293.032916
693.4852,1000,9293.03296
231.1214,1000,9293.032977
183.90714,1000,9293.03299
209.27365,1000,9311.479165
498.00403,1000,9311.479215
110.72411,1000,9311.479232
522.72125,1000,9311.479245
528.9647,1000,9329.653933
391.90588,1000,9329.653972
184.30934,1000,9329.653988
36.364807,1000,9329.654001
70.21394,1000,9348.271592
22.113382,1000,9348.271634
219.99539,1000,9348.27165
249.47629,1000,9348.271662
539.10815,1000,9366.225965
333.11688,1000,9366.226008
327.00223,1000,9366.226025
339.02255,1000,9366.226038
